1.5550626984508276e-25, 0.00010286488651599578
2.9882995341073945e-25, 0.00010286488651599578
5.742491357063983e-25, 0.00010286488651599578
1.1035107628795496e-24, 0.00010286488651599578
2.1205708952318024e-24, 0.00010286488651599578
4.0750131969442735e-24, 0.00010286488651599578
7.830783961342066e-24, 0.00010286488651599578
1.504809297186952e-23, 0.00010286488651599578
2.891729655777887e-23, 0.00010286488651599578
5.556917024460955e-23, 0.00010286488651599578
1.0678497125429703e-22, 0.00010286488651599578
2.052042532862399e-22, 0.00010286488651599578
3.9433250833102453e-22, 0.00010286488651599578
7.577724371518403e-22, 0.00010286488651599578
1.4561798846799828e-21, 0.00010286488651599578
2.7982805293322074e-21, 0.00010286488651599578
5.3773397114056266e-21, 0.00010246943885848202
1.0333410845967085e-20, 0.00010246943885848202
1.9857287328354092e-20, 0.00010286488651599578
3.815892602341497e-20, 0.00010286488651599578
7.33284265460215e-20, 0.00010286488651599578
1.4091219801143815e-19, 0.00010286488651599578
2.707851304562333e-19, 0.00010207551143644623
5.203565618233276e-19, 0.00009859761829912523
9.999476373624463e-19, 0.00010090279225242088
1.9215579293611844e-18, 0.00010286488651599578
3.692578229026288e-18, 0.00010286488651599578
7.095874534478319e-18, 0.00010286488651599578
1.3635847986444767e-17, 0.00010286488651599578
2.620344390335245e-17, 0.00010286488651599578
5.035407208108362e-17, 0.00010286488651599578
9.676333326637918e-17, 0.00010286488651599578
1.8594608693698458e-16, 0.00010286488651599578
3.5732488826105983e-16, 0.00010286488651599578
6.866564275377777e-16, 0.00010286488651599578
1.3195191965874764e-15, 0.00010286488651599578
2.535665349272606e-15, 0.00010286488651599578
4.8726830046352595e-15, 0.00010286488651599578
9.363632969339723e-15, 0.00010286488651599578
1.79937053777355e-14, 0.00010567608239178352
3.457775782977729e-14, 0.00011771042258471011
6.644664405887912e-14, 0.00014717597908391554
1.2768776183877313e-13, 0.00021138760064085257
2.453722795834185e-13, 0.00035692700356512947
4.715217396008967e-13, 0.0007535313363305549
7.250497451695664e-13, 0.0013994859837943307
1.472049782078893e-12, 0.0019306977288832535
3.2861289927630446e-12, 0.0028288694346259784
6.709580554727924e-12, 0.004144875792022527
1.1460496808810993e-11, 0.005347005109179425
1.957543933386684e-11, 0.0068977853793876585
3.343640607441119e-11, 0.008898335080774962
6.244231699430886e-11, 0.012233693728100374
1.1661070699227194e-10, 0.016819243248808725
1.9918035478632367e-10, 0.02169729181197694
3.40215875163467e-10, 0.027990110197581252
4.861384331971553e-10, 0.038481629705403975
1.356439507716973e-9, 0.041011270705513046
5.65486132462906e-9, 0.041011270705513046
1.4431487156264326e-8, 0.041011270705513046
4.026721196496774e-8, 0.041011270705513046
1.2284101040143395e-7, 0.04101127070551313
3.7474444095045233e-7, 0.041011270705513046
0.0000010000000000000163, 0.04370720101401223
0.0000022323490908862177, 0.04964237312982119
0.000004359103705941818, 0.06824979991126846
0.000007120813341538449, 0.11357939190365036
0.000010639241244568636, 0.24383540982688315
0.000014539195154984076, 0.5234726660262484
0.000018172669563618273, 1.197680596976294
0.00002271418160002129, 3.112343749849305
0.000027151872443744088, 7.588996137666435
0.000032456559086445734, 23.871526106185083
0.00003710474865718131, 70.45734392511642
